Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Profit Margin
841,US-2021-117345-CHO-FUD-51000,2024-08-01,2025-01-26,Standard Class,117345,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,178,Lot's O' Nuts,66.67
842,US-2021-106299-CHO-TRI-54000,2024-08-02,2025-01-29,Standard Class,106299,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,180,Wicked Choccy's,65.33
843,US-2021-106299-CHO-SCR-58000,2024-08-02,2025-01-29,Standard Class,106299,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,180,Lot's O' Nuts,69.44
844,US-2021-106299-CHO-MIL-31000,2024-08-02,2025-01-29,Standard Class,106299,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,180,Wicked Choccy's,64.92
845,US-2021-133690-CHO-MIL-31000,2024-08-03,2025-01-26,First Class,133690,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,176,Wicked Choccy's,64.92
846,US-2021-133690-CHO-MIL-31000,2024-08-03,2025-01-26,First Class,133690,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,176,Wicked Choccy's,64.92
847,US-2021-125612-CHO-SCR-58000,2024-08-03,2025-01-29,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,179,Lot's O' Nuts,69.44
848,US-2021-128986-CHO-NUT-13000,2024-08-03,2025-01-26,Second Class,128986,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,176,Lot's O' Nuts,71.35
849,US-2021-125612-CHO-FUD-51000,2024-08-03,2025-01-29,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,179,Lot's O' Nuts,66.67
850,US-2021-125612-CHO-FUD-51000,2024-08-03,2025-01-29,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,179,Lot's O' Nuts,66.67
851,US-2021-134215-CHO-MIL-31000,2024-08-04,2025-01-29,Standard Class,134215,United States,Bangor,Maine,4401,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,178,Wicked Choccy's,64.92
852,US-2021-126361-CHO-NUT-13000,2024-08-04,2025-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,179,Lot's O' Nuts,71.35
853,US-2021-126361-CHO-SCR-58000,2024-08-04,2025-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,179,Lot's O' Nuts,69.44
854,US-2021-126361-CHO-TRI-54000,2024-08-04,2025-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,179,Wicked Choccy's,65.33
855,US-2021-126361-CHO-SCR-58000,2024-08-04,2025-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,179,Lot's O' Nuts,69.44
856,US-2021-134215-CHO-TRI-54000,2024-08-04,2025-01-29,Standard Class,134215,United States,Bangor,Maine,4401,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,48.75,13,31.85,16.9,178,Wicked Choccy's,65.33
857,US-2021-126361-CHO-FUD-51000,2024-08-04,2025-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,179,Lot's O' Nuts,66.67
858,US-2021-134215-CHO-FUD-51000,2024-08-04,2025-01-29,Standard Class,134215,United States,Bangor,Maine,4401,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,178,Lot's O' Nuts,66.67
859,US-2021-126361-CHO-MIL-31000,2024-08-04,2025-01-30,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,179,Wicked Choccy's,64.92
860,US-2021-117968-CHO-SCR-58000,2024-08-05,2025-01-28,Second Class,117968,United States,Meriden,Connecticut,6450,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,176,Lot's O' Nuts,69.44
861,US-2021-118962-CHO-MIL-31000,2024-08-05,2025-01-30,Standard Class,118962,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,178,Wicked Choccy's,64.92
862,US-2021-124723-CHO-FUD-51000,2024-08-05,2025-02-02,Standard Class,124723,United States,Texas City,Texas,77590,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,181,Lot's O' Nuts,66.67
863,US-2021-117968-CHO-TRI-54000,2024-08-05,2025-01-28,Second Class,117968,United States,Meriden,Connecticut,6450,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,176,Wicked Choccy's,65.33
864,US-2021-117968-OTH-KAZ-38000,2024-08-05,2025-01-28,Second Class,117968,United States,Meriden,Connecticut,6450,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,176,The Other Factory,7.69
865,US-2021-110065-OTH-KAZ-38000,2024-08-05,2025-02-01,Standard Class,110065,United States,New York City,New York,10009,Other,Atlantic,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21.0,180,The Other Factory,7.69
866,US-2021-150490-CHO-SCR-58000,2024-08-05,2025-02-01,Standard Class,150490,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,180,Lot's O' Nuts,69.44
867,US-2021-118962-CHO-FUD-51000,2024-08-05,2025-01-30,Standard Class,118962,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,178,Lot's O' Nuts,66.67
868,US-2021-118962-CHO-MIL-31000,2024-08-05,2025-01-30,Standard Class,118962,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,178,Wicked Choccy's,64.92
869,US-2021-150490-CHO-FUD-51000,2024-08-05,2025-02-01,Standard Class,150490,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,180,Lot's O' Nuts,66.67
870,US-2021-150490-CHO-NUT-13000,2024-08-05,2025-02-01,Standard Class,150490,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,180,Lot's O' Nuts,71.35
871,US-2021-110065-CHO-FUD-51000,2024-08-05,2025-02-01,Standard Class,110065,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,180,Lot's O' Nuts,66.67
872,US-2021-115357-CHO-NUT-13000,2024-08-06,2025-02-01,Second Class,115357,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,179,Lot's O' Nuts,71.35
873,US-2021-137575-CHO-NUT-13000,2024-08-06,2025-02-01,Standard Class,137575,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,179,Lot's O' Nuts,71.35
874,US-2021-156790-CHO-MIL-31000,2024-08-08,2025-01-31,Second Class,156790,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,176,Wicked Choccy's,64.92
875,US-2021-151708-CHO-NUT-13000,2024-08-08,2025-02-04,Standard Class,151708,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,180,Lot's O' Nuts,71.35
876,US-2021-131450-CHO-MIL-31000,2024-08-08,2025-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,181,Wicked Choccy's,64.92
877,US-2021-124478-CHO-FUD-51000,2024-08-08,2025-02-02,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,178,Lot's O' Nuts,66.67
878,US-2021-124478-OTH-LIC-15000,2024-08-08,2025-02-02,Standard Class,124478,United States,Trenton,Michigan,48183,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,178,Secret Factory,50.0
879,US-2021-131450-CHO-TRI-54000,2024-08-08,2025-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,181,Wicked Choccy's,65.33
880,US-2021-124478-CHO-FUD-51000,2024-08-08,2025-02-02,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,178,Lot's O' Nuts,66.67
881,US-2021-154669-CHO-MIL-31000,2024-08-08,2025-02-01,Second Class,154669,United States,Vacaville,California,95687,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,177,Wicked Choccy's,64.92
882,US-2021-151708-CHO-TRI-54000,2024-08-08,2025-02-04,Standard Class,151708,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,180,Wicked Choccy's,65.33
883,US-2021-124478-CHO-SCR-58000,2024-08-08,2025-02-02,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,178,Lot's O' Nuts,69.44
884,US-2021-131450-CHO-MIL-31000,2024-08-08,2025-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,181,Wicked Choccy's,64.92
885,US-2021-124478-CHO-MIL-31000,2024-08-08,2025-02-02,Standard Class,124478,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,178,Wicked Choccy's,64.92
886,US-2021-131450-CHO-FUD-51000,2024-08-08,2025-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,181,Lot's O' Nuts,66.67
887,CA-2021-129322-CHO-FUD-51000,2024-08-08,2025-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,176,Lot's O' Nuts,66.67
888,CA-2021-129322-CHO-SCR-58000,2024-08-08,2025-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,176,Lot's O' Nuts,69.44
889,CA-2021-129322-CHO-TRI-54000,2024-08-08,2025-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,176,Wicked Choccy's,65.33
890,US-2021-161249-CHO-TRI-54000,2024-08-09,2025-02-03,Standard Class,161249,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,178,Wicked Choccy's,65.33
891,US-2021-169726-CHO-NUT-13000,2024-08-09,2025-02-03,Standard Class,169726,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,178,Lot's O' Nuts,71.35
892,US-2021-161249-CHO-MIL-31000,2024-08-09,2025-02-03,Standard Class,161249,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,178,Wicked Choccy's,64.92
893,US-2021-110527-CHO-MIL-31000,2024-08-09,2025-02-06,Standard Class,110527,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,181,Wicked Choccy's,64.92
894,US-2021-141901-CHO-SCR-58000,2024-08-09,2025-02-04,Standard Class,141901,United States,Fresno,California,93727,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,179,Lot's O' Nuts,69.44
895,US-2021-167850-CHO-MIL-31000,2024-08-09,2025-02-06,Standard Class,167850,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,181,Wicked Choccy's,64.92
896,US-2021-166471-CHO-NUT-13000,2024-08-09,2025-02-03,Standard Class,166471,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,178,Lot's O' Nuts,71.35
897,US-2021-166471-CHO-NUT-13000,2024-08-09,2025-02-03,Standard Class,166471,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,178,Lot's O' Nuts,71.35
898,US-2021-167850-CHO-FUD-51000,2024-08-09,2025-02-06,Standard Class,167850,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,181,Lot's O' Nuts,66.67
899,US-2021-127012-CHO-MIL-31000,2024-08-11,2025-02-05,Standard Class,127012,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,178,Wicked Choccy's,64.92
900,US-2021-127012-CHO-TRI-54000,2024-08-11,2025-02-05,Standard Class,127012,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,178,Wicked Choccy's,65.33
901,US-2021-127012-CHO-TRI-54000,2024-08-11,2025-02-05,Standard Class,127012,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,178,Wicked Choccy's,65.33
902,US-2021-154641-CHO-TRI-54000,2024-08-11,2025-02-06,Standard Class,154641,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,179,Wicked Choccy's,65.33
903,US-2021-109897-CHO-MIL-31000,2024-08-12,2025-02-06,Standard Class,109897,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,178,Wicked Choccy's,64.92
904,US-2021-156244-CHO-NUT-13000,2024-08-12,2025-02-06,Standard Class,156244,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,178,Lot's O' Nuts,71.35
905,US-2021-156244-CHO-SCR-58000,2024-08-12,2025-02-06,Standard Class,156244,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,178,Lot's O' Nuts,69.44
906,US-2021-153927-CHO-MIL-31000,2024-08-12,2025-02-03,First Class,153927,United States,Woodstock,Georgia,30188,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,175,Wicked Choccy's,64.92
907,US-2021-109302-CHO-TRI-54000,2024-08-12,2025-02-06,Standard Class,109302,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,178,Wicked Choccy's,65.33
908,US-2021-156244-CHO-NUT-13000,2024-08-12,2025-02-06,Standard Class,156244,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,178,Lot's O' Nuts,71.35
909,US-2021-156244-CHO-NUT-13000,2024-08-12,2025-02-06,Standard Class,156244,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,178,Lot's O' Nuts,71.35
910,US-2021-156244-CHO-FUD-51000,2024-08-12,2025-02-06,Standard Class,156244,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,178,Lot's O' Nuts,66.67
911,US-2021-153927-CHO-NUT-13000,2024-08-12,2025-02-03,First Class,153927,United States,Woodstock,Georgia,30188,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,45.37,13,32.37,13.0,175,Lot's O' Nuts,71.35
912,US-2021-156244-CHO-FUD-51000,2024-08-12,2025-02-06,Standard Class,156244,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,178,Lot's O' Nuts,66.67
913,US-2021-109897-CHO-MIL-31000,2024-08-12,2025-02-06,Standard Class,109897,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,178,Wicked Choccy's,64.92
914,US-2021-164406-CHO-NUT-13000,2024-08-15,2025-02-09,Standard Class,164406,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,178,Lot's O' Nuts,71.35
915,US-2021-164406-CHO-FUD-51000,2024-08-15,2025-02-09,Standard Class,164406,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,178,Lot's O' Nuts,66.67
916,US-2021-109043-CHO-TRI-54000,2024-08-15,2025-02-07,First Class,109043,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,176,Wicked Choccy's,65.33
917,US-2021-141005-CHO-FUD-51000,2024-08-15,2025-02-08,First Class,141005,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,177,Lot's O' Nuts,66.67
918,US-2021-164406-CHO-MIL-31000,2024-08-15,2025-02-09,Standard Class,164406,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,178,Wicked Choccy's,64.92
919,US-2021-138023-CHO-SCR-58000,2024-08-15,2025-02-08,First Class,138023,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,177,Lot's O' Nuts,69.44
920,US-2021-164406-CHO-SCR-58000,2024-08-15,2025-02-09,Standard Class,164406,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,178,Lot's O' Nuts,69.44
921,US-2021-164406-CHO-TRI-54000,2024-08-15,2025-02-09,Standard Class,164406,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,178,Wicked Choccy's,65.33
922,US-2021-109043-CHO-MIL-31000,2024-08-15,2025-02-07,First Class,109043,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,176,Wicked Choccy's,64.92
923,US-2021-142839-CHO-SCR-58000,2024-08-16,2025-02-10,Standard Class,142839,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,178,Lot's O' Nuts,69.44
924,US-2021-111500-CHO-FUD-51000,2024-08-17,2025-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,178,Lot's O' Nuts,66.67
925,US-2021-111500-CHO-TRI-54000,2024-08-17,2025-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,178,Wicked Choccy's,65.33
926,US-2021-111500-CHO-MIL-31000,2024-08-17,2025-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,178,Wicked Choccy's,64.92
927,US-2021-129168-CHO-MIL-31000,2024-08-17,2025-02-13,Standard Class,129168,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,180,Wicked Choccy's,64.92
928,US-2021-111500-CHO-TRI-54000,2024-08-17,2025-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,178,Wicked Choccy's,65.33
929,US-2021-156559-CHO-MIL-31000,2024-08-19,2025-02-16,Standard Class,156559,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,181,Wicked Choccy's,64.92
930,US-2021-133158-CHO-FUD-51000,2024-08-19,2025-02-11,Second Class,133158,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,176,Lot's O' Nuts,66.67
931,US-2021-121727-CHO-FUD-51000,2024-08-19,2025-02-14,Standard Class,121727,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,179,Lot's O' Nuts,66.67
932,US-2021-133158-CHO-MIL-31000,2024-08-19,2025-02-11,Second Class,133158,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,176,Wicked Choccy's,64.92
933,US-2021-164616-CHO-TRI-54000,2024-08-19,2025-02-11,Second Class,164616,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,176,Wicked Choccy's,65.33
934,US-2021-143581-CHO-NUT-13000,2024-08-19,2025-02-13,Standard Class,143581,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,178,Lot's O' Nuts,71.35
935,US-2021-164616-CHO-TRI-54000,2024-08-19,2025-02-11,Second Class,164616,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,176,Wicked Choccy's,65.33
936,CA-2021-132339-CHO-TRI-54000,2024-08-19,2025-02-13,Standard Class,132339,Canada,Montreal,Quebec,H1B,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,178,Wicked Choccy's,65.33
937,CA-2021-115777-CHO-NUT-13000,2024-08-19,2025-02-14,Standard Class,115777,Canada,Montreal,Quebec,H1B,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,179,Lot's O' Nuts,71.35
938,US-2021-114321-CHO-FUD-51000,2024-08-20,2025-02-15,Standard Class,114321,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,46.8,13,31.2,15.6,179,Lot's O' Nuts,66.67
939,US-2021-166716-CHO-NUT-13000,2024-08-20,2025-02-15,Second Class,166716,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,179,Lot's O' Nuts,71.35
940,US-2021-114321-CHO-FUD-51000,2024-08-20,2025-02-15,Standard Class,114321,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,179,Lot's O' Nuts,66.67
